Survey Taker: Survey Response,Survey Taker: Created Date,Response,Question Type,Survey Taker: ID,Survey Question: Choices,Survey Question: Survey,Survey Question: Question Title,Survey Score
7137,26/07/2025,No,Single Select--Vertical,a0eTm000000f1pl,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7138,26/07/2025,No,Single Select--Vertical,a0eTm000000f2Aj,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7143,26/07/2025,No,Single Select--Vertical,a0eTm000000f2fN,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7144,26/07/2025,No,Single Select--Vertical,a0eTm000000f2gz,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7145,26/07/2025,No,Single Select--Vertical,a0eTm000000f2ib,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7146,26/07/2025,No,Single Select--Vertical,a0eTm000000f2yj,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7147,26/07/2025,No,Single Select--Vertical,a0eTm000000f31x,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7149,26/07/2025,No,Single Select--Vertical,a0eTm000000f3DF,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7150,26/07/2025,No,Single Select--Vertical,a0eTm000000f3Jh,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7151,26/07/2025,No,Single Select--Vertical,a0eTm000000f3TN,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7154,26/07/2025,No,Single Select--Vertical,a0eTm000000f3gH,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7158,26/07/2025,No,Single Select--Vertical,a0eTm000000f3rZ,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7159,26/07/2025,No,Single Select--Vertical,a0eTm000000f49J,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7160,26/07/2025,No,Single Select--Vertical,a0eTm000000f4CX,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7164,26/07/2025,No,Single Select--Vertical,a0eTm000000f4EA,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7170,27/07/2025,No,Single Select--Vertical,a0eTm000000f8Mb,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7171,27/07/2025,No,Single Select--Vertical,a0eTm000000f8mP,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7174,27/07/2025,No,Single Select--Vertical,a0eTm000000f9Dp,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7176,27/07/2025,No,Single Select--Vertical,a0eTm000000f9Tx,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7177,27/07/2025,No,Single Select--Vertical,a0eTm000000f9VZ,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7178,27/07/2025,No,Single Select--Vertical,a0eTm000000f9k5,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7179,27/07/2025,No,Single Select--Vertical,a0eTm000000f9ov,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7181,27/07/2025,No,Single Select--Vertical,a0eTm000000fAEj,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7185,28/07/2025,No,Single Select--Vertical,a0eTm000000fG8r,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7188,28/07/2025,No,Single Select--Vertical,a0eTm000000fKij,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7192,28/07/2025,No,Single Select--Vertical,a0eTm000000fLZx,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7197,28/07/2025,No,Single Select--Vertical,a0eTm000000fM1N,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7201,28/07/2025,No,Single Select--Vertical,a0eTm000000fMfh,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7203,28/07/2025,No,Single Select--Vertical,a0eTm000000fMqz,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7206,28/07/2025,No,Single Select--Vertical,a0eTm000000fNQT,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7207,28/07/2025,No,Single Select--Vertical,a0eTm000000fNVJ,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7208,28/07/2025,No,Single Select--Vertical,a0eTm000000fNdN,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7209,28/07/2025,No,Single Select--Vertical,a0eTm000000fOO9,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7213,28/07/2025,No,Single Select--Vertical,a0eTm000000fPfB,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7214,29/07/2025,No,Single Select--Vertical,a0eTm000000fWtZ,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7216,29/07/2025,No,Single Select--Vertical,a0eTm000000fbwT,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7221,29/07/2025,No,Single Select--Vertical,a0eTm000000fcVx,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7222,29/07/2025,No,Single Select--Vertical,a0eTm000000fcxN,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7229,29/07/2025,No,Single Select--Vertical,a0eTm000000fg6X,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7230,29/07/2025,No,Single Select--Vertical,a0eTm000000fg89,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7231,29/07/2025,No,Single Select--Vertical,a0eTm000000fg9l,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7232,29/07/2025,No,Single Select--Vertical,a0eTm000000fhCH,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7234,29/07/2025,No,Single Select--Vertical,a0eTm000000fhSP,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7235,29/07/2025,No,Single Select--Vertical,a0eTm000000fhU1,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7236,29/07/2025,No,Single Select--Vertical,a0eTm000000fhVd,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7237,29/07/2025,No,Single Select--Vertical,a0eTm000000fhXF,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7238,29/07/2025,No,Single Select--Vertical,a0eTm000000fhsE,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7244,30/07/2025,No,Single Select--Vertical,a0eTm000000gVSP,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7246,30/07/2025,No,Single Select--Vertical,a0eTm000000gd8H,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7248,30/07/2025,No,Single Select--Vertical,a0eTm000000gfRl,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7249,30/07/2025,No,Single Select--Vertical,a0eTm000000gfmj,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7250,30/07/2025,No,Single Select--Vertical,a0eTm000000glAb,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7251,30/07/2025,No,Single Select--Vertical,a0eTm000000gmLB,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7252,30/07/2025,No,Single Select--Vertical,a0eTm000000gmg9,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7253,30/07/2025,No,Single Select--Vertical,a0eTm000000gmjN,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7257,31/07/2025,No,Single Select--Vertical,a0eTm000000gxuv,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7259,31/07/2025,No,Single Select--Vertical,a0eTm000000gz8j,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7262,31/07/2025,No,Single Select--Vertical,a0eTm000000gzYX,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7266,31/07/2025,No,Single Select--Vertical,a0eTm000000gzzx,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7267,31/07/2025,No,Single Select--Vertical,a0eTm000000gzYY,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7268,31/07/2025,No,Single Select--Vertical,a0eTm000000h0G5,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7270,31/07/2025,No,Single Select--Vertical,a0eTm000000h0Pl,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7272,31/07/2025,No,Single Select--Vertical,a0eTm000000h0hV,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7281,31/07/2025,No,Single Select--Vertical,a0eTm000000h4A1,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7283,31/07/2025,No,Single Select--Vertical,a0eTm000000h4Rl,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7284,31/07/2025,No,Single Select--Vertical,a0eTm000000h4ht,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7286,31/07/2025,No,Single Select--Vertical,a0eTm000000h4Rm,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7291,01/08/2025,No,Single Select--Vertical,a0eTm000000hCCP,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7292,01/08/2025,No,Single Select--Vertical,a0eTm000000h9Rp,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7295,01/08/2025,No,Single Select--Vertical,a0eTm000000hDDJ,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7296,01/08/2025,No,Single Select--Vertical,a0eTm000000hDEv,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7297,01/08/2025,No,Single Select--Vertical,a0eTm000000hEFp,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7298,01/08/2025,No,Single Select--Vertical,a0eTm000000hFIL,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7299,01/08/2025,No,Single Select--Vertical,a0eTm000000hFNB,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7300,01/08/2025,No,Single Select--Vertical,a0eTm000000hFOn,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7306,01/08/2025,No,Single Select--Vertical,a0eTm000000hG7x,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7313,01/08/2025,No,Single Select--Vertical,a0eTm000000hHTp,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7316,01/08/2025,No,Single Select--Vertical,a0eTm000000hKLF,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7326,02/08/2025,No,Single Select--Vertical,a0eTm000000hOlU,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7327,02/08/2025,No,Single Select--Vertical,a0eTm000000hQ0r,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7330,02/08/2025,No,Single Select--Vertical,a0eTm000000hQC9,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7333,02/08/2025,No,Single Select--Vertical,a0eTm000000hQNR,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7335,02/08/2025,No,Single Select--Vertical,a0eTm000000hQSH,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7337,02/08/2025,No,Single Select--Vertical,a0eTm000000hQVV,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7338,02/08/2025,No,Single Select--Vertical,a0eTm000000hPG8,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7339,02/08/2025,No,Single Select--Vertical,a0eTm000000hQdZ,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7355,02/08/2025,No,Single Select--Vertical,a0eTm000000hS2f,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7359,03/08/2025,No,Single Select--Vertical,a0eTm000000hVmv,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7360,03/08/2025,No,Single Select--Vertical,a0eTm000000hVoX,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7361,03/08/2025,No,Single Select--Vertical,a0eTm000000hVuz,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7365,03/08/2025,No,Single Select--Vertical,a0eTm000000hWSr,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7366,03/08/2025,No,Single Select--Vertical,a0eTm000000hWUT,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7368,03/08/2025,No,Single Select--Vertical,a0eTm000000hWav,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7369,03/08/2025,No,Single Select--Vertical,a0eTm000000hWpR,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7374,03/08/2025,No,Single Select--Vertical,a0eTm000000hXiH,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7379,04/08/2025,No,Single Select--Vertical,a0eTm000000hfHd,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7382,04/08/2025,No,Single Select--Vertical,a0eTm000000hhT7,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7384,04/08/2025,No,Single Select--Vertical,a0eTm000000hhjF,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7385,04/08/2025,No,Single Select--Vertical,a0eTm000000hhrJ,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7389,04/08/2025,No,Single Select--Vertical,a0eTm000000hkve,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,0
7392,04/08/2025,No,Single Select--Vertical,a0eTm000000hmEH,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7393,04/08/2025,No,Single Select--Vertical,a0eTm000000hmz3,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7394,04/08/2025,No,Single Select--Vertical,a0eTm000000hnIP,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7402,05/08/2025,No,Single Select--Vertical,a0eTm000000huIH,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,0
7094,24/07/2025,Yes,Single Select--Vertical,a0eTm000000edDx,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7100,25/07/2025,Yes,Single Select--Vertical,a0eTm000000eqvx,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7105,25/07/2025,Yes,Single Select--Vertical,a0eTm000000erFJ,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7113,25/07/2025,Yes,Single Select--Vertical,a0eTm000000etiX,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7118,25/07/2025,Yes,Single Select--Vertical,a0eTm000000eurV,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7129,26/07/2025,Yes,Single Select--Vertical,a0eTm000000f1Y1,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7135,26/07/2025,Yes,Single Select--Vertical,a0eTm000000f1kv,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7136,26/07/2025,Yes,Single Select--Vertical,a0eTm000000f1mX,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7139,26/07/2025,Yes,Single Select--Vertical,a0eTm000000f2HB,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7148,26/07/2025,Yes,Single Select--Vertical,a0eTm000000f33Z,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7165,27/07/2025,Yes,Single Select--Vertical,a0eTm000000f7rx,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7166,27/07/2025,Yes,Single Select--Vertical,a0eTm000000f7vC,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7173,27/07/2025,Yes,Single Select--Vertical,a0eTm000000f92X,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7175,27/07/2025,Yes,Single Select--Vertical,a0eTm000000f9Lt,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7180,27/07/2025,Yes,Single Select--Vertical,a0eTm000000f9vN,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7210,28/07/2025,Yes,Single Select--Vertical,a0eTm000000fORN,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7215,29/07/2025,Yes,Single Select--Vertical,a0eTm000000fYdd,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7223,29/07/2025,Yes,Single Select--Vertical,a0eTm000000fdmz,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7226,29/07/2025,Yes,Single Select--Vertical,a0eTm000000fe4j,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7227,29/07/2025,Yes,Single Select--Vertical,a0eTm000000fehR,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7228,29/07/2025,Yes,Single Select--Vertical,a0eTm000000ffDh,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7239,29/07/2025,Yes,Single Select--Vertical,a0eTm000000fiBZ,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7240,29/07/2025,Yes,Single Select--Vertical,a0eTm000000fiAr,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7245,30/07/2025,Yes,Single Select--Vertical,a0eTm000000gWS5,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7247,30/07/2025,Yes,Single Select--Vertical,a0eTm000000ge97,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7255,30/07/2025,Yes,Single Select--Vertical,a0eTm000000gnSX,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7263,31/07/2025,Yes,Single Select--Vertical,a0eTm000000gzgb,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7274,31/07/2025,Yes,Single Select--Vertical,a0eTm000000h1nF,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7275,31/07/2025,Yes,Single Select--Vertical,a0eTm000000h1th,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7287,31/07/2025,Yes,Single Select--Vertical,a0eTm000000h4rZ,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7288,31/07/2025,Yes,Single Select--Vertical,a0eTm000000h4wP,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7308,01/08/2025,Yes,Single Select--Vertical,a0eTm000000hGfp,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7317,01/08/2025,Yes,Single Select--Vertical,a0eTm000000hKrV,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7318,01/08/2025,Yes,Single Select--Vertical,a0eTm000000hKuj,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7321,01/08/2025,Yes,Single Select--Vertical,a0eTm000000hLZ3,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7324,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hMV7,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7328,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hQ2T,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7331,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hQKD,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7334,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hQP3,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7347,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hR09,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7349,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hR9p,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7351,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hRg5,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7353,02/08/2025,Yes,Single Select--Vertical,a0eTm000000hRrN,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7357,03/08/2025,Yes,Single Select--Vertical,a0eTm000000hVQL,"Yes
No",Premierbet Email EN,Was the issue reported in the email resolved by the agent?,1
7370,03/08/2025,Yes,Single Select--Vertical,a0eTm000000hX8n,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7371,03/08/2025,Yes,Single Select--Vertical,a0eTm000000hXFF,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7372,03/08/2025,Yes,Single Select--Vertical,a0eTm000000hXIT,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7387,04/08/2025,Yes,Single Select--Vertical,a0eTm000000hjmf,"Yes
No",Premier Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
7391,04/08/2025,Yes,Single Select--Vertical,a0eTm000000hlzl,"Yes
No",Mercury Bet Chat EN,Was the issue reported in the chat resolved by the agent?,1
